transaction_id,vin,fuel_liters,odometer_reading,timestamp
TXN9540,VIN0041,68.05,10457.87,2026-01-01 00:00:00
TXN6764,VIN0041,69.8,11051.53,2026-01-02 00:00:00
TXN8995,VIN0041,71.24,11387.51,2026-01-03 00:00:00
TXN4194,VIN0041,110.41,11619.83,2026-01-04 00:00:00
TXN6420,VIN0041,91.25,12124.22,2026-01-05 00:00:00
TXN5545,VIN0041,94.98,12719.18,2026-01-06 00:00:00
TXN8411,VIN0041,55.43,12940.44,2026-01-07 00:00:00
TXN6499,VIN0041,119.37,13526.6,2026-01-08 00:00:00
TXN7182,VIN0041,49.25,14008.99,2026-01-09 00:00:00
TXN6229,VIN0041,76.44,14486.28,2026-01-10 00:00:00
TXN9466,VIN0041,96.47,14815.96,2026-01-11 00:00:00
TXN6750,VIN0041,83.23,15268.71,2026-01-12 00:00:00
TXN1057,VIN0041,89.21,15820.43,2026-01-13 00:00:00
TXN5670,VIN0041,96.06,16101.49,2026-01-14 00:00:00
TXN2074,VIN0041,44.74,16437.96,2026-01-15 00:00:00
TXN7933,VIN0041,61.66,17025.14,2026-01-16 00:00:00
TXN9867,VIN0041,53.89,17227.36,2026-01-17 00:00:00
TXN7070,VIN0041,82.3,17454.0,2026-01-18 00:00:00
TXN7214,VIN0041,98.11,17707.37,2026-01-19 00:00:00
TXN6931,VIN0041,51.13,18093.65,2026-01-20 00:00:00
TXN3968,VIN0041,41.69,18522.48,2026-01-21 00:00:00
TXN5733,VIN0041,109.52,19038.32,2026-01-22 00:00:00
TXN4441,VIN0041,66.99,19581.32,2026-01-23 00:00:00
TXN1941,VIN0041,71.45,20144.63,2026-01-24 00:00:00
TXN5534,VIN0041,90.54,20705.39,2026-01-25 00:00:00
TXN7950,VIN0041,56.05,21238.69,2026-01-26 00:00:00
TXN6091,VIN0041,83.98,21674.95,2026-01-27 00:00:00
TXN5453,VIN0041,104.69,22118.65,2026-01-28 00:00:00
TXN1829,VIN0041,53.24,22345.12,2026-01-29 00:00:00
TXN2783,VIN0041,78.26,22924.06,2026-01-30 00:00:00
TXN6481,VIN0042,98.3,10311.51,2026-01-01 00:00:00
TXN6163,VIN0042,94.79,10724.84,2026-01-02 00:00:00
TXN3825,VIN0042,57.99,11209.55,2026-01-03 00:00:00
TXN1723,VIN0042,100.52,11417.67,2026-01-04 00:00:00
TXN8912,VIN0042,44.11,11919.37,2026-01-05 00:00:00
TXN2237,VIN0042,58.34,12411.31,2026-01-06 00:00:00
TXN2892,VIN0042,55.37,12736.01,2026-01-07 00:00:00
TXN3317,VIN0042,54.47,13241.05,2026-01-08 00:00:00
TXN4632,VIN0042,92.39,13563.76,2026-01-09 00:00:00
TXN5611,VIN0042,114.09,13968.01,2026-01-10 00:00:00
TXN2547,VIN0042,94.07,14262.35,2026-01-11 00:00:00
TXN9653,VIN0042,64.31,14520.14,2026-01-12 00:00:00
TXN8624,VIN0042,45.17,15033.11,2026-01-13 00:00:00
TXN2492,VIN0042,113.49,15257.63,2026-01-14 00:00:00
TXN3170,VIN0042,45.48,15501.75,2026-01-15 00:00:00
TXN5184,VIN0042,100.34,15994.68,2026-01-16 00:00:00
TXN9230,VIN0042,42.65,16561.89,2026-01-17 00:00:00
TXN5704,VIN0042,80.04,16937.15,2026-01-18 00:00:00
TXN3423,VIN0042,75.14,17286.62,2026-01-19 00:00:00
TXN1306,VIN0042,44.99,17798.14,2026-01-20 00:00:00
TXN5996,VIN0042,115.91,18271.31,2026-01-21 00:00:00
TXN7430,VIN0042,86.03,18770.91,2026-01-22 00:00:00
TXN1422,VIN0042,75.92,19329.03,2026-01-23 00:00:00
TXN5314,VIN0042,66.69,19576.16,2026-01-24 00:00:00
TXN4727,VIN0042,43.76,20137.59,2026-01-25 00:00:00
TXN8605,VIN0042,58.13,20459.02,2026-01-26 00:00:00
TXN3046,VIN0042,58.8,20872.02,2026-01-27 00:00:00
TXN4185,VIN0042,52.83,21304.81,2026-01-28 00:00:00
TXN5389,VIN0042,99.9,21897.95,2026-01-29 00:00:00
TXN8842,VIN0042,56.54,22309.15,2026-01-30 00:00:00
TXN2897,VIN0043,88.44,10317.1,2026-01-01 00:00:00
TXN3407,VIN0043,58.6,10783.55,2026-01-02 00:00:00
TXN1461,VIN0043,111.97,11378.77,2026-01-03 00:00:00
TXN3996,VIN0043,103.65,11798.12,2026-01-04 00:00:00
TXN4089,VIN0043,69.44,12076.72,2026-01-05 00:00:00
TXN4992,VIN0043,115.35,12541.6,2026-01-06 00:00:00
TXN8010,VIN0043,104.2,13094.07,2026-01-07 00:00:00
TXN1418,VIN0043,104.28,13469.22,2026-01-08 00:00:00
TXN5637,VIN0043,64.24,13811.88,2026-01-09 00:00:00
TXN5766,VIN0043,50.88,14362.86,2026-01-10 00:00:00
TXN9554,VIN0043,66.29,14843.91,2026-01-11 00:00:00
TXN7763,VIN0043,93.27,15399.43,2026-01-12 00:00:00
TXN9907,VIN0043,96.55,15631.09,2026-01-13 00:00:00
TXN1984,VIN0043,78.5,16008.69,2026-01-14 00:00:00
TXN6809,VIN0043,94.08,16466.86,2026-01-15 00:00:00
TXN7108,VIN0043,93.59,16785.98,2026-01-16 00:00:00
TXN8774,VIN0043,100.48,17100.13,2026-01-17 00:00:00
TXN6382,VIN0043,48.22,17623.62,2026-01-18 00:00:00
TXN5724,VIN0043,116.07,18190.39,2026-01-19 00:00:00
TXN8421,VIN0043,79.72,18784.91,2026-01-20 00:00:00
TXN3521,VIN0043,70.99,19180.99,2026-01-21 00:00:00
TXN2427,VIN0043,58.92,19464.53,2026-01-22 00:00:00
TXN6707,VIN0043,84.8,20013.64,2026-01-23 00:00:00
TXN2845,VIN0043,65.48,20602.0,2026-01-24 00:00:00
TXN1120,VIN0043,41.37,21139.43,2026-01-25 00:00:00
TXN4365,VIN0043,101.76,21486.04,2026-01-26 00:00:00
TXN9665,VIN0043,85.89,21773.6,2026-01-27 00:00:00
TXN9394,VIN0043,79.87,22251.96,2026-01-28 00:00:00
TXN2437,VIN0043,56.51,22776.77,2026-01-29 00:00:00
TXN8312,VIN0043,82.47,23234.13,2026-01-30 00:00:00
TXN2967,VIN0044,78.11,10366.92,2026-01-01 00:00:00
TXN7977,VIN0044,50.09,10835.63,2026-01-02 00:00:00
TXN2749,VIN0044,79.71,11261.43,2026-01-03 00:00:00
TXN6747,VIN0044,46.3,11710.88,2026-01-04 00:00:00
TXN8035,VIN0044,54.12,11968.32,2026-01-05 00:00:00
TXN4496,VIN0044,117.16,12278.65,2026-01-06 00:00:00
TXN3333,VIN0044,115.78,12782.22,2026-01-07 00:00:00
TXN9765,VIN0044,61.88,13199.84,2026-01-08 00:00:00
TXN6487,VIN0044,49.2,13798.81,2026-01-09 00:00:00
TXN5050,VIN0044,83.08,14098.52,2026-01-10 00:00:00
TXN6046,VIN0044,58.83,14610.22,2026-01-11 00:00:00
TXN8904,VIN0044,100.03,15036.87,2026-01-12 00:00:00
TXN6826,VIN0044,68.59,15467.69,2026-01-13 00:00:00
TXN1361,VIN0044,75.68,15962.26,2026-01-14 00:00:00
TXN1101,VIN0044,117.55,16474.5,2026-01-15 00:00:00
TXN4936,VIN0044,109.04,16961.55,2026-01-16 00:00:00
TXN9456,VIN0044,60.76,17510.99,2026-01-17 00:00:00
TXN7214,VIN0044,81.63,17947.06,2026-01-18 00:00:00
TXN7608,VIN0044,40.84,18486.7,2026-01-19 00:00:00
TXN9031,VIN0044,92.24,18730.27,2026-01-20 00:00:00
TXN7881,VIN0044,59.72,19072.13,2026-01-21 00:00:00
TXN9938,VIN0044,86.35,19324.42,2026-01-22 00:00:00
TXN3573,VIN0044,42.96,19861.77,2026-01-23 00:00:00
TXN4620,VIN0044,91.4,20126.94,2026-01-24 00:00:00
TXN3155,VIN0044,97.66,20478.49,2026-01-25 00:00:00
TXN5594,VIN0044,86.89,20800.73,2026-01-26 00:00:00
TXN2128,VIN0044,61.21,21224.06,2026-01-27 00:00:00
TXN8644,VIN0044,89.04,21566.89,2026-01-28 00:00:00
TXN5720,VIN0044,117.08,21920.58,2026-01-29 00:00:00
TXN1147,VIN0044,40.52,22142.25,2026-01-30 00:00:00
TXN2717,VIN0045,69.6,10322.36,2026-01-01 00:00:00
TXN6209,VIN0045,118.18,10707.21,2026-01-02 00:00:00
TXN2532,VIN0045,49.32,11141.65,2026-01-03 00:00:00
TXN7896,VIN0045,117.01,11404.13,2026-01-04 00:00:00
TXN2037,VIN0045,81.67,11850.44,2026-01-05 00:00:00
TXN5139,VIN0045,52.35,12178.37,2026-01-06 00:00:00
TXN1081,VIN0045,62.04,12754.44,2026-01-07 00:00:00
TXN3205,VIN0045,80.23,13163.52,2026-01-08 00:00:00
TXN9940,VIN0045,86.46,13466.03,2026-01-09 00:00:00
TXN6257,VIN0045,91.71,13692.73,2026-01-10 00:00:00
TXN9363,VIN0045,69.55,13983.04,2026-01-11 00:00:00
TXN9603,VIN0045,112.7,14218.03,2026-01-12 00:00:00
TXN3570,VIN0045,70.68,14664.7,2026-01-13 00:00:00
TXN5353,VIN0045,77.27,15228.22,2026-01-14 00:00:00
TXN6518,VIN0045,100.42,15553.09,2026-01-15 00:00:00
TXN6101,VIN0045,88.96,15790.52,2026-01-16 00:00:00
TXN3671,VIN0045,75.74,16353.48,2026-01-17 00:00:00
TXN1851,VIN0045,64.27,16832.37,2026-01-18 00:00:00
TXN3648,VIN0045,119.26,17248.1,2026-01-19 00:00:00
TXN6165,VIN0045,118.19,17829.02,2026-01-20 00:00:00
TXN1915,VIN0045,79.09,18192.67,2026-01-21 00:00:00
TXN8072,VIN0045,93.87,18540.66,2026-01-22 00:00:00
TXN1823,VIN0045,61.41,19112.18,2026-01-23 00:00:00
TXN2403,VIN0045,46.87,19627.2,2026-01-24 00:00:00
TXN7968,VIN0045,105.64,20063.83,2026-01-25 00:00:00
TXN3568,VIN0045,64.37,20485.16,2026-01-26 00:00:00
TXN9664,VIN0045,65.22,20823.13,2026-01-27 00:00:00
TXN2155,VIN0045,115.36,21038.55,2026-01-28 00:00:00
TXN4864,VIN0045,45.94,21598.28,2026-01-29 00:00:00
TXN1780,VIN0045,83.9,21972.14,2026-01-30 00:00:00
TXN6450,VIN0046,92.21,10333.25,2026-01-01 00:00:00
TXN4444,VIN0046,53.98,10561.21,2026-01-02 00:00:00
TXN7550,VIN0046,100.41,11127.24,2026-01-03 00:00:00
TXN5225,VIN0046,118.39,11668.43,2026-01-04 00:00:00
TXN9409,VIN0046,73.63,12143.71,2026-01-05 00:00:00
TXN3362,VIN0046,111.83,12350.24,2026-01-06 00:00:00
TXN1194,VIN0046,109.92,12786.24,2026-01-07 00:00:00
TXN1393,VIN0046,50.07,13072.04,2026-01-08 00:00:00
TXN8018,VIN0046,101.67,13517.52,2026-01-09 00:00:00
TXN7296,VIN0046,82.69,13783.21,2026-01-10 00:00:00
TXN2894,VIN0046,55.45,14230.78,2026-01-11 00:00:00
TXN4673,VIN0046,50.88,14554.58,2026-01-12 00:00:00
TXN4040,VIN0046,60.43,15004.66,2026-01-13 00:00:00
TXN6482,VIN0046,87.39,15272.71,2026-01-14 00:00:00
TXN2422,VIN0046,63.32,15672.31,2026-01-15 00:00:00
TXN9960,VIN0046,50.79,16135.65,2026-01-16 00:00:00
TXN4152,VIN0046,49.84,16668.12,2026-01-17 00:00:00
TXN3594,VIN0046,106.18,17191.06,2026-01-18 00:00:00
TXN7613,VIN0046,58.69,17531.96,2026-01-19 00:00:00
TXN9378,VIN0046,78.24,18062.87,2026-01-20 00:00:00
TXN3588,VIN0046,58.48,18590.69,2026-01-21 00:00:00
TXN6224,VIN0046,72.93,19155.17,2026-01-22 00:00:00
TXN7784,VIN0046,80.9,19521.19,2026-01-23 00:00:00
TXN5550,VIN0046,98.55,19770.3,2026-01-24 00:00:00
TXN4497,VIN0046,47.12,19994.56,2026-01-25 00:00:00
TXN1949,VIN0046,50.51,20578.0,2026-01-26 00:00:00
TXN5593,VIN0046,64.29,21044.62,2026-01-27 00:00:00
TXN8365,VIN0046,80.72,21342.17,2026-01-28 00:00:00
TXN3235,VIN0046,60.05,21819.28,2026-01-29 00:00:00
TXN2682,VIN0046,84.87,22371.46,2026-01-30 00:00:00
TXN9192,VIN0047,91.79,10433.01,2026-01-01 00:00:00
TXN1721,VIN0047,79.04,10737.24,2026-01-02 00:00:00
TXN8400,VIN0047,114.21,10951.8,2026-01-03 00:00:00
TXN8517,VIN0047,70.05,11319.87,2026-01-04 00:00:00
TXN9291,VIN0047,72.53,11787.88,2026-01-05 00:00:00
TXN6088,VIN0047,40.98,12296.75,2026-01-06 00:00:00
TXN7759,VIN0047,65.34,12769.08,2026-01-07 00:00:00
TXN7858,VIN0047,85.71,13073.81,2026-01-08 00:00:00
TXN3159,VIN0047,71.42,13570.83,2026-01-09 00:00:00
TXN3590,VIN0047,46.39,14041.9,2026-01-10 00:00:00
TXN2504,VIN0047,91.01,14262.62,2026-01-11 00:00:00
TXN1307,VIN0047,97.71,14850.63,2026-01-12 00:00:00
TXN6188,VIN0047,86.77,15278.46,2026-01-13 00:00:00
TXN7404,VIN0047,111.09,15485.28,2026-01-14 00:00:00
TXN1908,VIN0047,43.64,15820.91,2026-01-15 00:00:00
TXN5168,VIN0047,55.57,16080.44,2026-01-16 00:00:00
TXN7446,VIN0047,91.96,16370.08,2026-01-17 00:00:00
TXN7624,VIN0047,71.54,16926.79,2026-01-18 00:00:00
TXN8065,VIN0047,44.55,17378.88,2026-01-19 00:00:00
TXN8714,VIN0047,116.26,17793.92,2026-01-20 00:00:00
TXN3656,VIN0047,76.63,18071.98,2026-01-21 00:00:00
TXN2092,VIN0047,53.18,18649.45,2026-01-22 00:00:00
TXN2544,VIN0047,84.02,18850.66,2026-01-23 00:00:00
TXN1184,VIN0047,45.88,19328.46,2026-01-24 00:00:00
TXN4732,VIN0047,91.4,19919.92,2026-01-25 00:00:00
TXN8736,VIN0047,110.36,20462.36,2026-01-26 00:00:00
TXN4376,VIN0047,72.13,20815.16,2026-01-27 00:00:00
TXN8624,VIN0047,78.14,21184.49,2026-01-28 00:00:00
TXN2775,VIN0047,70.29,21392.36,2026-01-29 00:00:00
TXN7440,VIN0047,110.2,21950.1,2026-01-30 00:00:00
TXN8262,VIN0048,47.78,10294.61,2026-01-01 00:00:00
TXN6480,VIN0048,94.4,10538.24,2026-01-02 00:00:00
TXN7167,VIN0048,105.77,10760.65,2026-01-03 00:00:00
TXN8247,VIN0048,93.91,11209.31,2026-01-04 00:00:00
TXN9275,VIN0048,111.83,11515.56,2026-01-05 00:00:00
TXN8903,VIN0048,45.71,12101.26,2026-01-06 00:00:00
TXN7963,VIN0048,65.5,12537.56,2026-01-07 00:00:00
TXN9112,VIN0048,92.46,13046.68,2026-01-08 00:00:00
TXN8529,VIN0048,55.49,13424.36,2026-01-09 00:00:00
TXN4021,VIN0048,109.89,13713.33,2026-01-10 00:00:00
TXN5356,VIN0048,108.76,14057.42,2026-01-11 00:00:00
TXN5013,VIN0048,108.5,14422.65,2026-01-12 00:00:00
TXN8025,VIN0048,44.21,14812.21,2026-01-13 00:00:00
TXN6495,VIN0048,69.01,15143.95,2026-01-14 00:00:00
TXN4726,VIN0048,94.4,15412.76,2026-01-15 00:00:00
TXN8850,VIN0048,68.45,15809.48,2026-01-16 00:00:00
TXN8230,VIN0048,41.01,16176.84,2026-01-17 00:00:00
TXN1331,VIN0048,85.8,16448.51,2026-01-18 00:00:00
TXN5115,VIN0048,92.9,16873.53,2026-01-19 00:00:00
TXN9648,VIN0048,79.75,17373.11,2026-01-20 00:00:00
TXN7448,VIN0048,96.45,17948.87,2026-01-21 00:00:00
TXN4884,VIN0048,94.51,18452.82,2026-01-22 00:00:00
TXN2450,VIN0048,81.97,18714.16,2026-01-23 00:00:00
TXN9425,VIN0048,89.33,19046.78,2026-01-24 00:00:00
TXN2657,VIN0048,118.98,19612.0,2026-01-25 00:00:00
TXN1930,VIN0048,110.25,20061.26,2026-01-26 00:00:00
TXN7278,VIN0048,87.79,20576.32,2026-01-27 00:00:00
TXN1642,VIN0048,107.78,21118.61,2026-01-28 00:00:00
TXN2826,VIN0048,102.92,21553.86,2026-01-29 00:00:00
TXN7850,VIN0048,112.07,21792.1,2026-01-30 00:00:00
TXN8373,VIN0049,115.84,10361.1,2026-01-01 00:00:00
TXN3336,VIN0049,46.7,10820.15,2026-01-02 00:00:00
TXN1003,VIN0049,80.1,11295.71,2026-01-03 00:00:00
TXN8343,VIN0049,94.91,11498.96,2026-01-04 00:00:00
TXN1993,VIN0049,63.73,11959.65,2026-01-05 00:00:00
TXN6752,VIN0049,83.18,12508.49,2026-01-06 00:00:00
TXN3869,VIN0049,110.17,13105.76,2026-01-07 00:00:00
TXN8276,VIN0049,110.94,13514.67,2026-01-08 00:00:00
TXN3631,VIN0049,84.5,14020.83,2026-01-09 00:00:00
TXN8674,VIN0049,109.58,14262.87,2026-01-10 00:00:00
TXN4903,VIN0049,99.33,14811.92,2026-01-11 00:00:00
TXN2171,VIN0049,82.04,15147.75,2026-01-12 00:00:00
TXN8315,VIN0049,67.14,15549.08,2026-01-13 00:00:00
TXN4984,VIN0049,102.33,16010.78,2026-01-14 00:00:00
TXN7713,VIN0049,108.77,16449.05,2026-01-15 00:00:00
TXN9318,VIN0049,52.54,16721.5,2026-01-16 00:00:00
TXN2728,VIN0049,77.2,17206.29,2026-01-17 00:00:00
TXN2824,VIN0049,70.8,17551.36,2026-01-18 00:00:00
TXN4767,VIN0049,44.41,18124.39,2026-01-19 00:00:00
TXN3380,VIN0049,86.67,18372.06,2026-01-20 00:00:00
TXN8518,VIN0049,109.42,18810.92,2026-01-21 00:00:00
TXN7261,VIN0049,93.58,19162.87,2026-01-22 00:00:00
TXN9519,VIN0049,70.75,19736.85,2026-01-23 00:00:00
TXN8930,VIN0049,103.68,19987.75,2026-01-24 00:00:00
TXN3869,VIN0049,40.56,20408.27,2026-01-25 00:00:00
TXN4681,VIN0049,58.79,20962.88,2026-01-26 00:00:00
TXN1342,VIN0049,86.56,21485.91,2026-01-27 00:00:00
TXN1064,VIN0049,56.26,21856.37,2026-01-28 00:00:00
TXN6877,VIN0049,119.39,22299.81,2026-01-29 00:00:00
TXN4123,VIN0049,84.5,22604.65,2026-01-30 00:00:00
